Name,Wikipedia link (en),Is it in wikidata?
C syndrome,https://en.wikipedia.org/wiki/C_syndrome
angioedema,https://en.wikipedia.org/wiki/Angioedema
Cacchi–Ricci disease,https://en.wikipedia.org/wiki/Cacchi%E2%80%93Ricci_disease
Café au lait spots syndrome,https://en.wikipedia.org/wiki/Caf%C3%A9_au_lait_spot
Caffeine-induced sleep disorder,https://en.wikipedia.org/wiki/Caffeine-induced_sleep_disorder
Caffey disease,https://en.wikipedia.org/wiki/Caffey_disease
Calcinosis cutis,https://en.wikipedia.org/wiki/Calcinosis_cutis
Calciphylaxis,https://en.wikipedia.org/wiki/Calciphylaxis
Calculi,https://en.wikipedia.org/wiki/Calculus_(medicine),Yes
Calpainopathy,https://en.wikipedia.org/wiki/Calpainopathy,Yes
Coronavirus,https://en.wikipedia.org/wiki/Coronavirus
Camfak syndrome,https://en.wikipedia.org/wiki/Camfak_syndrome
Campylobacteriosis,https://en.wikipedia.org/wiki/Campylobacteriosis,Yes
Camurati–Engelmann disease,https://en.wikipedia.org/wiki/Camurati%E2%80%93Engelmann_disease,Yes
Canavan leukodystrophy,https://en.wikipedia.org/wiki/Canavan_leukodystrophy
Candidiasis,https://en.wikipedia.org/wiki/Candidiasis,Yes
Canga's bead symptom,https://en.wikipedia.org/wiki/Canga%27s_bead_symptom
Canine distemper,https://en.wikipedia.org/wiki/Canine_distemper
Cannabis dependence,https://en.wikipedia.org/wiki/Cannabis_dependence
Cannabis withdrawal,https://en.wikipedia.org/wiki/Cannabis_withdrawal
Capillary leak syndrome,https://en.wikipedia.org/wiki/Capillary_leak_syndrome
Caplan's syndrome,https://en.wikipedia.org/wiki/Caplan%27s_syndrome
Carbamoyl phosphate synthetase deficiency,https://en.wikipedia.org/wiki/Carbamoyl_phosphate_synthetase_deficiency
Carbohydrate deficient glycoprotein syndrome,https://en.wikipedia.org/wiki/Carbohydrate_deficient_glycoprotein_syndrome
Carcinoid syndrome,https://en.wikipedia.org/wiki/Carcinoid_syndrome,Yes
"Carcinoma, squamous cell of head and neck","https://en.wikipedia.org/wiki/Carcinoma,_squamous_cell_of_head_and_neck"
"Carcinoma, squamous cell","https://en.wikipedia.org/wiki/Carcinoma,_squamous_cell"
Carcinophobia,https://en.wikipedia.org/wiki/Carcinophobia
Cardiac amyloidosis,https://en.wikipedia.org/wiki/Cardiac_amyloidosis
Cardiac arrest,https://en.wikipedia.org/wiki/Cardiac_arrest,Yes
Cardiac tamponade,https://en.wikipedia.org/wiki/Cardiac_tamponade,Yes
Cardiofaciocutaneous syndrome,https://en.wikipedia.org/wiki/Cardiofaciocutaneous_syndrome,Yes
Cardiomyopathy,https://en.wikipedia.org/wiki/Cardiomyopathy
Arrhythmogenic right ventricular cardiomyopathy,https://en.wikipedia.org/wiki/Arrhythmogenic_right_ventricular_cardiomyopathy
Dilated cardiomyopathy,https://en.wikipedia.org/wiki/Dilated_cardiomyopathy
Hypertrophic cardiomyopathy,https://en.wikipedia.org/wiki/Hypertrophic_cardiomyopathy
Restrictive cardiomyopathy,https://en.wikipedia.org/wiki/Restrictive_cardiomyopathy
Cardiospasm,https://en.wikipedia.org/wiki/Cardiospasm
Caregiver syndrome,https://en.wikipedia.org/wiki/Caregiver_syndrome
Carney syndrome,https://en.wikipedia.org/wiki/Carney_syndrome
Carnitine palmitoyl transferase deficiency,https://en.wikipedia.org/wiki/Systemic_primary_carnitine_deficiency
Carnitine palmitoyltransferase I deficiency,https://en.wikipedia.org/wiki/Carnitine_palmitoyltransferase_I_deficiency,Yes
Carnitine palmitoyltransferase II deficiency,https://en.wikipedia.org/wiki/Carnitine_palmitoyltransferase_II_deficiency,Yes
Carnitine transporter deficiency,https://en.wikipedia.org/wiki/Carnitine_transporter_deficiency
Carnitine-acylcarnitine translocase deficiency,https://en.wikipedia.org/wiki/Carnitine-acylcarnitine_translocase_deficiency,Yes
Carnosinase deficiency,https://en.wikipedia.org/wiki/Carnosinase_deficiency
Carnosinemia,https://en.wikipedia.org/wiki/Carnosinemia,Yes
Caroli disease,https://en.wikipedia.org/wiki/Caroli_disease,Yes
Carotenemia,https://en.wikipedia.org/wiki/Carotenemia
Carotid artery dissection,https://en.wikipedia.org/wiki/Carotid_artery_dissection
Carpal tunnel syndrome,https://en.wikipedia.org/wiki/Carpal_tunnel_syndrome,Yes
Carpenter syndrome,https://en.wikipedia.org/wiki/Carpenter_syndrome,Yes
Carrington syndrome,https://en.wikipedia.org/wiki/Carrington_syndrome
Cartilage–hair hypoplasia,https://en.wikipedia.org/wiki/Cartilage%E2%80%93hair_hypoplasia,Yes
Castleman's disease,https://en.wikipedia.org/wiki/Castleman%27s_disease
Cri du chat,https://en.wikipedia.org/wiki/Cri_du_chat
Cat eye syndrome,https://en.wikipedia.org/wiki/Cat_eye_syndrome,Yes
Cat scratch disease,https://en.wikipedia.org/wiki/Cat_scratch_disease
Cataract,https://en.wikipedia.org/wiki/Cataract,Yes
Cataract congenital autosomal dominant,https://en.wikipedia.org/wiki/Congenital_cataract
Cataract congenital dominant non nuclear,https://en.wikipedia.org/wiki/Congenital_cataract
Cataract congenital Volkmann type,https://en.wikipedia.org/wiki/Congenital_cataract
Cataract congenital with microphthalmia,https://en.wikipedia.org/wiki/Congenital_cataract
Cataract microcornea syndrome,https://en.wikipedia.org/wiki/Cataract_microcornea_syndrome
CATCH 22 syndrome,https://en.wikipedia.org/wiki/CATCH_22_syndrome
Catel–Manzke syndrome,https://en.wikipedia.org/wiki/Catel%E2%80%93Manzke_syndrome,Yes
Caudal duplication,https://en.wikipedia.org/wiki/Caudal_duplication
Caudal regression syndrome,https://en.wikipedia.org/wiki/Caudal_regression_syndrome,Yes
Causalgia,https://en.wikipedia.org/wiki/Causalgia
Cavernous hemangioma,https://en.wikipedia.org/wiki/Cavernous_hemangioma
Cavernous lymphangioma,https://en.wikipedia.org/wiki/Cavernous_lymphangioma
Cavernous sinus thrombosis,https://en.wikipedia.org/wiki/Cavernous_sinus_thrombosis
Cayler syndrome,https://en.wikipedia.org/wiki/Cayler_syndrome
CCHS,https://en.wikipedia.org/wiki/Ondine%27s_curse
CDG syndrome type 1A,https://en.wikipedia.org/wiki/CDG_syndrome_type_1A
CDG syndrome,https://en.wikipedia.org/wiki/CDG_syndrome
Celiac disease epilepsy occipital calcifications,https://en.wikipedia.org/wiki/Gluten-sensitive_enteropathy%E2%80%93associated_conditions#Visual_and_auditory_disturbances
Celiac sprue,https://en.wikipedia.org/wiki/Coeliac_disease
Cenani–Lenz syndactylism,https://en.wikipedia.org/wiki/Cenani%E2%80%93Lenz_syndactylism,Yes
Central core disease,https://en.wikipedia.org/wiki/Central_core_disease,Yes
Central diabetes insipidus,https://en.wikipedia.org/wiki/Central_diabetes_insipidus,Yes
Central serous chorioretinopathy,https://en.wikipedia.org/wiki/Central_serous_chorioretinopathy
Centronuclear myopathy,https://en.wikipedia.org/wiki/Centronuclear_myopathy_(including_myotubular_myopathy)
Ceramidase deficiency,https://en.wikipedia.org/wiki/Ceramidase_deficiency
Ceramide trihexosidosis,https://en.wikipedia.org/wiki/Ceramide_trihexosidosis
