Name,Wikipedia link (en),Is it in wikidata?
Kabuki syndrome,https://en.wikipedia.org/wiki/Kabuki_syndrome,Yes
Kallmann syndrome with Spastic paraplegia,https://en.wikipedia.org/wiki/Kallmann_syndrome
Kallmann syndrome with heart disease,https://en.wikipedia.org/wiki/Kallmann_syndrome
"Kallmann syndrome, type 1, X linked",https://en.wikipedia.org/wiki/Kallmann_syndrome
"Kallmann syndrome, type 3, recessive",https://en.wikipedia.org/wiki/Kallmann_syndrome
Kaolin pneumoconiosis,https://en.wikipedia.org/wiki/Kaolin_pneumoconiosis
Kaposi sarcoma,https://en.wikipedia.org/wiki/Kaposi_sarcoma
Kaposiform hemangioendothelioma,https://en.wikipedia.org/wiki/Kaposiform_hemangioendothelioma
Kapur–Toriello syndrome,https://en.wikipedia.org/wiki/Kapur%E2%80%93Toriello_syndrome,Yes
Karsch–Neugebauer syndrome,https://en.wikipedia.org/wiki/Karsch%E2%80%93Neugebauer_syndrome
Kartagener syndrome,https://en.wikipedia.org/wiki/Kartagener_syndrome
Katz syndrome,https://en.wikipedia.org/wiki/Katz_syndrome,Yes
Kaufman oculocerebrofacial syndrome,https://en.wikipedia.org/wiki/Kaufman_oculocerebrofacial_syndrome,Yes
Kawasaki syndrome,https://en.wikipedia.org/wiki/Kawasaki_syndrome
Kearns–Sayre syndrome,https://en.wikipedia.org/wiki/Kearns%E2%80%93Sayre_syndrome,Yes
Keloids,https://en.wikipedia.org/wiki/Keloids
Kennedy disease,https://en.wikipedia.org/wiki/Kennedy_disease
Keratoacanthoma familial,https://en.wikipedia.org/wiki/Keratoacanthoma_familial
Keratoacanthoma,https://en.wikipedia.org/wiki/Keratoacanthoma
Keratoconjunctivitis sicca,https://en.wikipedia.org/wiki/Keratoconjunctivitis_sicca
Keratoconus posticus circumscriptus,https://en.wikipedia.org/wiki/Keratoconus_posticus_circumscriptus
Keratoconus,https://en.wikipedia.org/wiki/Keratoconus,Yes
Keratolytic winter erythema,https://en.wikipedia.org/wiki/Keratolytic_winter_erythema
Keratomalacia,https://en.wikipedia.org/wiki/Keratomalacia
Keratosis follicularis spinulosa decalvans,https://en.wikipedia.org/wiki/Keratosis_follicularis_spinulosa_decalvans,Yes
Keratosis pilaris,https://en.wikipedia.org/wiki/Keratosis_pilaris,Yes
"Keratosis, seborrheic",https://en.wikipedia.org/wiki/Seborrheic_keratosis
Kerion celsi,https://en.wikipedia.org/wiki/Kerion_celsi
Kernicterus,https://en.wikipedia.org/wiki/Kernicterus
Keutel syndrome,https://en.wikipedia.org/wiki/Keutel_syndrome,Yes
Ki-1cell lymphoma,https://en.wikipedia.org/wiki/Ki-1cell_lymphoma
KID syndrome,https://en.wikipedia.org/wiki/KID_syndrome
Kikuchi disease,https://en.wikipedia.org/wiki/Kikuchi_disease,Yes
Kimura disease,https://en.wikipedia.org/wiki/Kimura_disease
King–Denborough syndrome,https://en.wikipedia.org/wiki/King%E2%80%93Denborough_syndrome
Kjer's optic neuropathy,https://en.wikipedia.org/wiki/Kjer%27s_optic_neuropathy,Yes
Kleeblattschaedel syndrome,https://en.wikipedia.org/wiki/Kleeblattschaedel_syndrome,Yes
Kleine–Levin syndrome,https://en.wikipedia.org/wiki/Kleine%E2%80%93Levin_syndrome,Yes
Klinefelter's Syndrome,https://en.wikipedia.org/wiki/Klinefelter%27s_Syndrome
Klippel–Feil syndrome,https://en.wikipedia.org/wiki/Klippel%E2%80%93Feil_syndrome,Yes
Klippel–Feil syndrome dominant type,https://en.wikipedia.org/wiki/Klippel%E2%80%93Feil_syndrome_dominant_type
Klippel–Feil syndrome recessive type,https://en.wikipedia.org/wiki/Klippel%E2%80%93Feil_syndrome_recessive_type
Klippel–Trénaunay–Weber syndrome,https://en.wikipedia.org/wiki/Klippel%E2%80%93Tr%C3%A9naunay%E2%80%93Weber_syndrome
Klumpke paralysis,https://en.wikipedia.org/wiki/Klumpke_paralysis,Yes
Klüver–Bucy syndrome,https://en.wikipedia.org/wiki/Kl%C3%BCver%E2%80%93Bucy_syndrome
Kniest dysplasia,https://en.wikipedia.org/wiki/Kniest_dysplasia,Yes
Kobberling–Dunnigan syndrome,https://en.wikipedia.org/wiki/Kobberling%E2%80%93Dunnigan_syndrome
Kocher–Debré–Semelaigne syndrome,https://en.wikipedia.org/wiki/Kocher%E2%80%93Debre%E2%80%93Semelaigne_syndrome,Yes
Kohler disease,https://en.wikipedia.org/wiki/Kohler_disease
Kohlschütter-Tönz syndrome,https://en.wikipedia.org/wiki/Kohlsch%C3%BCtter-T%C3%B6nz_syndrome,Yes
Koilonychia,https://en.wikipedia.org/wiki/Koilonychia
Korsakoff's syndrome,https://en.wikipedia.org/wiki/Korsakoff%27s_syndrome
Kostmann syndrome,https://en.wikipedia.org/wiki/Kostmann_syndrome
Kounis syndrome,https://en.wikipedia.org/wiki/Kounis_syndrome
Kowarski syndrome,https://en.wikipedia.org/wiki/Kowarski_syndrome,Yes
Krabbe leukodystrophy,https://en.wikipedia.org/wiki/Krabbe_leukodystrophy
Krause–Kivlin syndrome,https://en.wikipedia.org/wiki/Krause%E2%80%93Kivlin_syndrome
Kuru,https://en.wikipedia.org/wiki/Kuru_(disease),Yes
Kuskokwim disease,https://en.wikipedia.org/wiki/Kuskokwim_disease
Kwashiorkor,https://en.wikipedia.org/wiki/Kwashiorkor
Kyasanur forest disease,https://en.wikipedia.org/wiki/Kyasanur_forest_disease
Kyphosis,https://en.wikipedia.org/wiki/Kyphosis,Yes
