Name,Wikipedia link (en),Is it in wikidata?
Baber's syndrome,https://en.wikipedia.org/w/index.php?title=Baber%27s_syndrome&action=edit&redlink=1
Babesiosis,https://en.wikipedia.org/wiki/Babesiosis,Yes
Bacillus cereus infection,https://en.wikipedia.org/wiki/Bacillus_cereus#Pathogenesis
Bacterial endocarditis,https://en.wikipedia.org/wiki/Bacterial_endocarditis
Bacterial food poisoning,https://en.wikipedia.org/wiki/Bacterial_food_poisoning
Bacterial gastroenteritis,https://en.wikipedia.org/wiki/Bacterial_gastroenteritis
Bacterial meningitis,https://en.wikipedia.org/wiki/Bacterial_meningitis
Bacterial pneumonia,https://en.wikipedia.org/wiki/Bacterial_pneumonia,Yes
Bacterial vaginosis,https://en.wikipedia.org/wiki/Bacterial_vaginosis,Yes
Bagatelle–Cassidy syndrome,https://en.wikipedia.org/w/index.php?title=Bagatelle%E2%80%93Cassidy_syndrome&action=edit&redlink=1
Bahemuka–Brown syndrome,https://en.wikipedia.org/w/index.php?title=Bahemuka%E2%80%93Brown_syndrome&action=edit&redlink=1
Baker–Vinters syndrome,https://en.wikipedia.org/w/index.php?title=Baker%E2%80%93Vinters_syndrome&action=edit&redlink=1
Baker–Winegard syndrome,https://en.wikipedia.org/w/index.php?title=Baker%E2%80%93Winegard_syndrome&action=edit&redlink=1
Balantidiasis,https://en.wikipedia.org/wiki/Balantidiasis,Yes
Ballard syndrome,https://en.wikipedia.org/wiki/Ballard_syndrome
Ballistophobia,https://en.wikipedia.org/w/index.php?title=Ballistophobia&action=edit&redlink=1
Balo disease,https://en.wikipedia.org/wiki/Balo_disease
Balo's concentric sclerosis,https://en.wikipedia.org/wiki/Balo%27s_concentric_sclerosis
Bamforth syndrome,https://en.wikipedia.org/w/index.php?title=Bamforth_syndrome&action=edit&redlink=1
BANF acoustic neurinoma,https://en.wikipedia.org/wiki/BANF_acoustic_neurinoma
Bangstad syndrome,https://en.wikipedia.org/wiki/Bangstad_syndrome
Banki syndrome,https://en.wikipedia.org/wiki/Banki_syndrome,Yes
