Name,Wikipedia link (en),Is it in wikidata?
Ebola virus disease,https://en.wikipedia.org/wiki/Ebola_virus_disease
Echovirus infection,https://en.wikipedia.org/wiki/Echovirus
Ectodermal dysplasia absent dermatoglyphics,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_absent_dermatoglyphics&action=edit&redlink=1
Ectodermal dysplasia adrenal cyst,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_adrenal_cyst&action=edit&redlink=1
Ectodermal dysplasia alopecia preaxial polydactyly,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_alopecia_preaxial_polydactyly&action=edit&redlink=1
Ectodermal dysplasia anhidrotic,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_anhidrotic&action=edit&redlink=1
Ectodermal dysplasia arthrogryposis diabetes mellitus,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_arthrogryposis_diabetes_mellitus&action=edit&redlink=1
Ectodermal dysplasia Bartalos type,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_Bartalos_type&action=edit&redlink=1
Ectodermal dysplasia Berlin type,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_Berlin_type&action=edit&redlink=1
Ectodermal dysplasia blindness,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_blindness&action=edit&redlink=1
Ectodermal dysplasia ectrodactyly macular dystrophy,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_ectrodactyly_macular_dystrophy&action=edit&redlink=1
Ectodermal dysplasia hypohidrotic autosomal dominant,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_hypohidrotic_autosomal_dominant&action=edit&redlink=1
Ectodermal dysplasia hypohidrotic hypothyroidism ciliary dyskinesia,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_hypohidrotic_hypothyroidism_ciliary_dyskinesia&action=edit&redlink=1
Ectodermal dysplasia Margarita type,https://en.wikipedia.org/w/index.php?title=Ectodermal_dysplasia_Margarita_type&action=edit&redlink=1
