Name,Wikipedia link (en),Is it in wikidata?
"X, disease",https://en.wikipedia.org/wiki/Disease_X
"X chromosome, duplication Xq13 1 q21 1","https://en.wikipedia.org/w/index.php?title=X_chromosome,_duplication_Xq13_1_q21_1&action=edit&redlink=1"
"X chromosome, monosomy Xp22 pter","https://en.wikipedia.org/w/index.php?title=X_chromosome,_monosomy_Xp22_pter&action=edit&redlink=1"
"X chromosome, monosomy Xq28","https://en.wikipedia.org/w/index.php?title=X_chromosome,_monosomy_Xq28&action=edit&redlink=1"
"X chromosome, trisomy Xp3","https://en.wikipedia.org/w/index.php?title=X_chromosome,_trisomy_Xp3&action=edit&redlink=1"
"X chromosome, trisomy Xpter Xq13","https://en.wikipedia.org/w/index.php?title=X_chromosome,_trisomy_Xpter_Xq13&action=edit&redlink=1"
"X chromosome, trisomy Xq","https://en.wikipedia.org/w/index.php?title=X_chromosome,_trisomy_Xq&action=edit&redlink=1"
"X chromosome, trisomy Xq25","https://en.wikipedia.org/w/index.php?title=X_chromosome,_trisomy_Xq25&action=edit&redlink=1"
X fragile site folic acid type,https://en.wikipedia.org/w/index.php?title=X_fragile_site_folic_acid_type&action=edit&redlink=1
Xanthic urolithiasis,https://en.wikipedia.org/w/index.php?title=Xanthic_urolithiasis&action=edit&redlink=1
Xanthine oxydase deficiency,https://en.wikipedia.org/wiki/Xanthine_oxydase_deficiency
Xanthinuria,https://en.wikipedia.org/wiki/Xanthinuria,Yes
Xanthomatosis cerebrotendinous,https://en.wikipedia.org/wiki/Xanthomatosis_cerebrotendinous
"Xerocytosis, hereditary",https://en.wikipedia.org/wiki/Hereditary_stomatocytosis#Variants
Xeroderma,https://en.wikipedia.org/wiki/Xeroderma
Xeroderma pigmentosum,https://en.wikipedia.org/wiki/Xeroderma_pigmentosum,Yes
"Xeroderma pigmentosum, type 1","https://en.wikipedia.org/wiki/Xeroderma_pigmentosum,_type_1"
"Xeroderma pigmentosum, type 2","https://en.wikipedia.org/wiki/Xeroderma_pigmentosum,_type_2"
"Xeroderma pigmentosum, type 3","https://en.wikipedia.org/wiki/Xeroderma_pigmentosum,_type_3"
