Name,Wikipedia link (en),Is it in wikidata?
C syndrome,https://en.wikipedia.org/wiki/C_syndrome
angioedema,https://en.wikipedia.org/wiki/Angioedema
Cacchi–Ricci disease,https://en.wikipedia.org/wiki/Cacchi%E2%80%93Ricci_disease
CACH syndrome,https://en.wikipedia.org/w/index.php?title=CACH_syndrome&action=edit&redlink=1
Café au lait spots syndrome,https://en.wikipedia.org/wiki/Caf%C3%A9_au_lait_spot
Caffeine-induced sleep disorder,https://en.wikipedia.org/wiki/Caffeine-induced_sleep_disorder
Caffey disease,https://en.wikipedia.org/wiki/Caffey_disease
CAHMR syndrome,https://en.wikipedia.org/w/index.php?title=CAHMR_syndrome&action=edit&redlink=1
Calcinosis cutis,https://en.wikipedia.org/wiki/Calcinosis_cutis
Calciphylaxis,https://en.wikipedia.org/wiki/Calciphylaxis
Calculi,https://en.wikipedia.org/wiki/Calculus_(medicine),Yes
Calderon–Gonzalez–Cantu syndrome,https://en.wikipedia.org/w/index.php?title=Calderon%E2%80%93Gonzalez%E2%80%93Cantu_syndrome&action=edit&redlink=1
Calloso genital dysplasia,https://en.wikipedia.org/w/index.php?title=Calloso_genital_dysplasia&action=edit&redlink=1
Callus disease,https://en.wikipedia.org/w/index.php?title=Callus_disease&action=edit&redlink=1
Calpainopathy,https://en.wikipedia.org/wiki/Calpainopathy,Yes
Calvarial hyperostosis,https://en.wikipedia.org/w/index.php?title=Calvarial_hyperostosis&action=edit&redlink=1
Coronavirus,https://en.wikipedia.org/wiki/Coronavirus
Camera–Marugo–Cohen syndrome,https://en.wikipedia.org/w/index.php?title=Camera%E2%80%93Marugo%E2%80%93Cohen_syndrome&action=edit&redlink=1
Camfak syndrome,https://en.wikipedia.org/wiki/Camfak_syndrome
Campomelia Cumming type,https://en.wikipedia.org/w/index.php?title=Campomelia_Cumming_type&action=edit&redlink=1
Camptobrachydactyly,https://en.wikipedia.org/w/index.php?title=Camptobrachydactyly&action=edit&redlink=1
Camptocormism,https://en.wikipedia.org/w/index.php?title=Camptocormism&action=edit&redlink=1
Camptodactyly fibrous tissue hyperplasia skeletal dysplasia,https://en.wikipedia.org/w/index.php?title=Camptodactyly_fibrous_tissue_hyperplasia_skeletal_dysplasia&action=edit&redlink=1
Camptodactyly joint contractures facial skeletal dysplasia,https://en.wikipedia.org/w/index.php?title=Camptodactyly_joint_contractures_facial_skeletal_dysplasia&action=edit&redlink=1
Camptodactyly overgrowth unusual facies,https://en.wikipedia.org/w/index.php?title=Camptodactyly_overgrowth_unusual_facies&action=edit&redlink=1
Camptodactyly syndrome Guadalajara type 1,https://en.wikipedia.org/w/index.php?title=Camptodactyly_syndrome_Guadalajara_type_1&action=edit&redlink=1
Camptodactyly syndrome Guadalajara type 2,https://en.wikipedia.org/w/index.php?title=Camptodactyly_syndrome_Guadalajara_type_2&action=edit&redlink=1
Camptodactyly taurinuria,https://en.wikipedia.org/w/index.php?title=Camptodactyly_taurinuria&action=edit&redlink=1
Camptodactyly vertebral fusion,https://en.wikipedia.org/w/index.php?title=Camptodactyly_vertebral_fusion&action=edit&redlink=1
Campylobacteriosis,https://en.wikipedia.org/wiki/Campylobacteriosis,Yes
Camurati–Engelmann disease,https://en.wikipedia.org/wiki/Camurati%E2%80%93Engelmann_disease,Yes
Canavan leukodystrophy,https://en.wikipedia.org/wiki/Canavan_leukodystrophy
Candidiasis familial chronic,https://en.wikipedia.org/w/index.php?title=Candidiasis_familial_chronic&action=edit&redlink=1
Candidiasis,https://en.wikipedia.org/wiki/Candidiasis,Yes
Canga's bead symptom,https://en.wikipedia.org/wiki/Canga%27s_bead_symptom
Canine distemper,https://en.wikipedia.org/wiki/Canine_distemper
Cannabis dependence,https://en.wikipedia.org/wiki/Cannabis_dependence
Cannabis withdrawal,https://en.wikipedia.org/wiki/Cannabis_withdrawal
Cantalamessa–Baldini–Ambrosi syndrome,https://en.wikipedia.org/w/index.php?title=Cantalamessa%E2%80%93Baldini%E2%80%93Ambrosi_syndrome&action=edit&redlink=1
Cantu–Sanchez–Corona–Fragoso syndrome,https://en.wikipedia.org/w/index.php?title=Cantu%E2%80%93Sanchez%E2%80%93Corona%E2%80%93Fragoso_syndrome&action=edit&redlink=1
Cantu–Sanchez–Corona–Garcia syndrome,https://en.wikipedia.org/w/index.php?title=Cantu%E2%80%93Sanchez%E2%80%93Corona%E2%80%93Garcia_syndrome&action=edit&redlink=1
Cantu–Sanchez–Corona–Hernandes syndrome,https://en.wikipedia.org/w/index.php?title=Cantu%E2%80%93Sanchez%E2%80%93Corona%E2%80%93Hernandes_syndrome&action=edit&redlink=1
Capillary leak syndrome,https://en.wikipedia.org/wiki/Capillary_leak_syndrome
Capillary leak syndrome with monoclonal gammopathy,https://en.wikipedia.org/w/index.php?title=Capillary_leak_syndrome_with_monoclonal_gammopathy&action=edit&redlink=1
Capillary venous leptomeningeal angiomatosis,https://en.wikipedia.org/w/index.php?title=Capillary_venous_leptomeningeal_angiomatosis&action=edit&redlink=1
Caplan's syndrome,https://en.wikipedia.org/wiki/Caplan%27s_syndrome
Capos syndrome,https://en.wikipedia.org/w/index.php?title=Capos_syndrome&action=edit&redlink=1
Caratolo–Cilio–Pessagno syndrome,https://en.wikipedia.org/w/index.php?title=Caratolo%E2%80%93Cilio%E2%80%93Pessagno_syndrome&action=edit&redlink=1
Carbamoyl phosphate synthetase deficiency,https://en.wikipedia.org/wiki/Carbamoyl_phosphate_synthetase_deficiency
Carbamoyl-phosphate synthase I deficiency disease (ornithine carbamoyl phosphate deficiency),https://en.wikipedia.org/w/index.php?title=Carbamoyl-phosphate_synthase_I_deficiency_disease_(ornithine_carbamoyl_phosphate_deficiency)&action=edit&redlink=1
Carbohydrate deficient glycoprotein syndrome,https://en.wikipedia.org/wiki/Carbohydrate_deficient_glycoprotein_syndrome
Carbon baby syndrome,https://en.wikipedia.org/w/index.php?title=Carbon_baby_syndrome&action=edit&redlink=1
Carbonic anhydrase II deficiency,https://en.wikipedia.org/w/index.php?title=Carbonic_anhydrase_II_deficiency&action=edit&redlink=1
Carcinoid syndrome,https://en.wikipedia.org/wiki/Carcinoid_syndrome,Yes
Carcinoma of the vocal tract,https://en.wikipedia.org/w/index.php?title=Carcinoma_of_the_vocal_tract&action=edit&redlink=1
"Carcinoma, squamous cell of head and neck","https://en.wikipedia.org/wiki/Carcinoma,_squamous_cell_of_head_and_neck"
"Carcinoma, squamous cell","https://en.wikipedia.org/wiki/Carcinoma,_squamous_cell"
Carcinophobia,https://en.wikipedia.org/wiki/Carcinophobia
Cardiac amyloidosis,https://en.wikipedia.org/wiki/Cardiac_amyloidosis
Cardiac and laterality defects,https://en.wikipedia.org/w/index.php?title=Cardiac_and_laterality_defects&action=edit&redlink=1
Cardiac arrest,https://en.wikipedia.org/wiki/Cardiac_arrest,Yes
"Cardiac conduction defect, familial","https://en.wikipedia.org/w/index.php?title=Cardiac_conduction_defect,_familial&action=edit&redlink=1"
Cardiac diverticulum,https://en.wikipedia.org/w/index.php?title=Cardiac_diverticulum&action=edit&redlink=1
