Name,Wikipedia link (en),Is it in wikidata?
N-Acetylglutamate synthase deficiency,https://en.wikipedia.org/wiki/N-Acetylglutamate_synthase_deficiency,Yes
Naegeli–Franceschetti–Jadassohn syndrome,https://en.wikipedia.org/wiki/Naegeli%E2%80%93Franceschetti%E2%80%93Jadassohn_syndrome,Yes
Nail–patella syndrome,https://en.wikipedia.org/wiki/Nail%E2%80%93patella_syndrome,Yes
Nakajo syndrome,https://en.wikipedia.org/wiki/Nakajo_syndrome,Yes
NAME syndrome,https://en.wikipedia.org/wiki/NAME_syndrome
Nance–Horan syndrome,https://en.wikipedia.org/wiki/Nance%E2%80%93Horan_syndrome,Yes
Narcissistic personality disorder,https://en.wikipedia.org/wiki/Narcissistic_personality_disorder
Narcolepsy,https://en.wikipedia.org/wiki/Narcolepsy
Narcolepsy-Cataplexy,https://en.wikipedia.org/wiki/Narcolepsy-Cataplexy
Nasodigitoacoustic syndrome,https://en.wikipedia.org/wiki/Nasodigitoacoustic_syndrome,Yes
Nasopharyngeal carcinoma,https://en.wikipedia.org/wiki/Nasopharyngeal_carcinoma,Yes
Nasopharyngitis,https://en.wikipedia.org/wiki/Nasopharyngitis
Nathalie syndrome,https://en.wikipedia.org/wiki/Nathalie_syndrome,Yes
Naxos disease,https://en.wikipedia.org/wiki/Naxos_disease
Necrotizing fasciitis,https://en.wikipedia.org/wiki/Necrotizing_fasciitis
Neisseria meningitidis,https://en.wikipedia.org/wiki/Neisseria_meningitidis
Nelson syndrome,https://en.wikipedia.org/wiki/Nelson_syndrome
Nemaline myopathy,https://en.wikipedia.org/wiki/Nemaline_myopathy,Yes
"Nemaline myopathy, type 1",https://en.wikipedia.org/wiki/Nemaline_myopathy#Genetic_qualities
"Nemaline myopathy, type 2",https://en.wikipedia.org/wiki/Nemaline_myopathy#Genetic_qualities
"Nemaline myopathy, type 3",https://en.wikipedia.org/wiki/Nemaline_myopathy#Genetic_qualities
"Nemaline myopathy, type 4",https://en.wikipedia.org/wiki/Nemaline_myopathy#Genetic_qualities
"Nemaline myopathy, type 5",https://en.wikipedia.org/wiki/Nemaline_myopathy#Genetic_qualities
