Name,Wikipedia link (en),Is it in wikidata?
Mac Dermot Winter syndrome,https://en.wikipedia.org/wiki/Macdermot-Winter_syndrome,Yes
Macrocephaly cutis marmorata telangiectatica,https://en.wikipedia.org/wiki/Macrocephaly_cutis_marmorata_telangiectatica
Macroglobulinemia,https://en.wikipedia.org/wiki/Macroglobulinemia
Macroglossia dominant,https://en.wikipedia.org/wiki/Macroglossia_dominant
Macroglossia exomphalos gigantism,https://en.wikipedia.org/wiki/Macroglossia_exomphalos_gigantism
Macrophagic myofasciitis,https://en.wikipedia.org/wiki/Macrophagic_myofasciitis
Macrothrombocytopenia with leukocyte inclusions,https://en.wikipedia.org/wiki/Macrothrombocytopenia_with_leukocyte_inclusions
Macular corneal dystrophy,https://en.wikipedia.org/wiki/Macular_corneal_dystrophy,Yes
Macular degeneration,https://en.wikipedia.org/wiki/Macular_degeneration,Yes
Macular degeneration juvenile,https://en.wikipedia.org/wiki/Macular_degeneration_juvenile
"Macular degeneration, age-related","https://en.wikipedia.org/wiki/Macular_degeneration,_age-related"
"Macular degeneration, polymorphic","https://en.wikipedia.org/wiki/Macular_degeneration,_polymorphic"
"Macular dystrophy, vitelliform","https://en.wikipedia.org/wiki/Macular_dystrophy,_vitelliform"
Mad cow disease,https://en.wikipedia.org/wiki/Mad_cow_disease
Madelung's disease,https://en.wikipedia.org/wiki/Madelung%27s_disease
Maffucci syndrome,https://en.wikipedia.org/wiki/Maffucci_syndrome
Major depressive disorder,https://en.wikipedia.org/wiki/Major_depressive_disorder
Mal de debarquement,https://en.wikipedia.org/wiki/Mal_de_debarquement,Yes
Malakoplakia,https://en.wikipedia.org/wiki/Malakoplakia,Yes
Malaria,https://en.wikipedia.org/wiki/Malaria,Yes
Male pseudohermaphroditism due to 17-beta-hydroxysteroid dehydrogenase deficiency,https://en.wikipedia.org/wiki/Male_pseudohermaphroditism_due_to_17-beta-hydroxysteroid_dehydrogenase_deficiency
Malignant astrocytoma,https://en.wikipedia.org/wiki/Malignant_astrocytoma
Malignant fibrous histiocytoma,https://en.wikipedia.org/wiki/Malignant_fibrous_histiocytoma
Malignant hyperthermia,https://en.wikipedia.org/wiki/Malignant_hyperthermia,Yes
Malignant hyperthermia susceptibility type 1,https://en.wikipedia.org/wiki/Malignant_hyperthermia_susceptibility_type_1
Malignant hyperthermia susceptibility type 2,https://en.wikipedia.org/wiki/Malignant_hyperthermia_susceptibility_type_2
Malignant hyperthermia susceptibility type 3,https://en.wikipedia.org/wiki/Malignant_hyperthermia_susceptibility_type_3
Malignant hyperthermia susceptibility type 4,https://en.wikipedia.org/wiki/Malignant_hyperthermia_susceptibility_type_4
Malignant hyperthermia susceptibility type 5,https://en.wikipedia.org/wiki/Malignant_hyperthermia_susceptibility_type_5
Malignant hyperthermia susceptibility type 6,https://en.wikipedia.org/wiki/Malignant_hyperthermia_susceptibility_type_6
Malignant mixed Müllerian tumor,https://en.wikipedia.org/wiki/Malignant_mixed_M%C3%BCllerian_tumor
Mallory–Weiss syndrome,https://en.wikipedia.org/wiki/Mallory%E2%80%93Weiss_syndrome,Yes
Malonic aciduria,https://en.wikipedia.org/wiki/Malonic_aciduria
Malonyl-CoA decarboxylase deficiency,https://en.wikipedia.org/wiki/Malonyl-CoA_decarboxylase_deficiency
Malouf syndrome,https://en.wikipedia.org/wiki/Malouf_syndrome,Yes
Malpuech facial clefting syndrome,https://en.wikipedia.org/wiki/Malpuech_facial_clefting_syndrome
Mandibuloacral dysplasia,https://en.wikipedia.org/wiki/Mandibuloacral_dysplasia,Yes
"Manic Depression, Bipolar","https://en.wikipedia.org/wiki/Manic_Depression,_Bipolar"
Mannosidosis,https://en.wikipedia.org/wiki/Mannosidosis,Yes
Mansonelliasis,https://en.wikipedia.org/wiki/Mansonelliasis,Yes
Mantle cell lymphoma,https://en.wikipedia.org/wiki/Mantle_cell_lymphoma
Marburg fever,https://en.wikipedia.org/wiki/Marburg_fever
Marchiafava–Bignami disease,https://en.wikipedia.org/wiki/Marchiafava%E2%80%93Bignami_disease
Marcus Gunn phenomenon,https://en.wikipedia.org/wiki/Marcus_Gunn_phenomenon
Marden–Walker syndrome,https://en.wikipedia.org/wiki/Marden%E2%80%93Walker_syndrome,Yes
Marek disease,https://en.wikipedia.org/wiki/Marek_disease
Marfan syndrome,https://en.wikipedia.org/wiki/Marfan_syndrome,Yes
Marfan Syndrome type II,https://en.wikipedia.org/wiki/Marfan_Syndrome_type_II
Marfanoid hypermobility,https://en.wikipedia.org/wiki/Marfanoid_hypermobility
Marinesco–Sjögren syndrome,https://en.wikipedia.org/wiki/Marinesco%E2%80%93Sj%C3%B6gren_syndrome,Yes
Marker chromosome 15 syndrome,https://en.wikipedia.org/wiki/Small_supernumerary_marker_chromosome#Marker_chromosome_15_syndrome
Maroteaux–Lamy syndrome,https://en.wikipedia.org/wiki/Maroteaux%E2%80%93Lamy_syndrome,Yes
Marshall syndrome,https://en.wikipedia.org/wiki/Marshall%E2%80%93Smith_syndrome,Yes
Marshall–Smith syndrome,https://en.wikipedia.org/wiki/Marshall%E2%80%93Smith_syndrome,Yes
MASA syndrome,https://en.wikipedia.org/wiki/MASA_syndrome
Mass psychogenic illness,https://en.wikipedia.org/wiki/Mass_psychogenic_illness
MASS syndrome,https://en.wikipedia.org/wiki/MASS_syndrome,Yes
Mast cell disease,https://en.wikipedia.org/wiki/Mast_cell_disease
Mastocytosis,https://en.wikipedia.org/wiki/Mastocytosis,Yes
Mastoiditis,https://en.wikipedia.org/wiki/Mastoiditis
MAT deficiency,https://en.wikipedia.org/wiki/Hypermethioninemia
Maternally inherited diabetes and deafness,https://en.wikipedia.org/wiki/Maternally_inherited_diabetes_and_deafness
Maturity onset diabetes of the young,https://en.wikipedia.org/wiki/Maturity_onset_diabetes_of_the_young
"Maxillonasal dysplasia, Binder type","https://en.wikipedia.org/wiki/Maxillonasal_dysplasia,_Binder_type"
Mayer–Rokitanski–Kuster syndrome,https://en.wikipedia.org/wiki/Mayer%E2%80%93Rokitanski%E2%80%93Kuster_syndrome
May–Hegglin anomaly,https://en.wikipedia.org/wiki/May%E2%80%93Hegglin_anomaly,Yes
McArdle disease,https://en.wikipedia.org/wiki/McArdle_disease
McCune–Albright syndrome,https://en.wikipedia.org/wiki/McCune%E2%80%93Albright_syndrome,Yes
McDonough syndrome,https://en.wikipedia.org/wiki/McDonough_syndrome,Yes
McGillivray syndrome,https://en.wikipedia.org/wiki/McGillivray_syndrome,Yes
McKusick–Kaufman syndrome,https://en.wikipedia.org/wiki/McKusick%E2%80%93Kaufman_syndrome,Yes
McKusick type metaphyseal chondrodysplasia,https://en.wikipedia.org/wiki/McKusick_type_metaphyseal_chondrodysplasia
Munchausen syndrome by proxy,https://en.wikipedia.org/wiki/Munchausen_syndrome_by_proxy
Munchausen syndrome by proxy,https://en.wikipedia.org/wiki/Munchausen_syndrome_by_proxy
Peripartum cardiomyopathy,https://en.wikipedia.org/wiki/Peripartum_cardiomyopathy
Measles,https://en.wikipedia.org/wiki/Measles,Yes
Meckel syndrome,https://en.wikipedia.org/wiki/Meckel_syndrome
Mediterranean fever,https://en.wikipedia.org/wiki/Brucellosis
Medium-chain Acyl-CoA dehydrogenase deficiency,https://en.wikipedia.org/wiki/Medium-chain_Acyl-CoA_dehydrogenase_deficiency
Medullary cystic disease,https://en.wikipedia.org/wiki/Medullary_cystic_disease
Medullary thyroid carcinoma,https://en.wikipedia.org/wiki/Medullary_thyroid_carcinoma
Medulloblastoma,https://en.wikipedia.org/wiki/Medulloblastoma,Yes
Megacystis microcolon intestinal hypoperistalsis syndrome,https://en.wikipedia.org/wiki/Megacystis_microcolon_intestinal_hypoperistalsis_syndrome
Megaduodenum,https://en.wikipedia.org/wiki/Megaduodenum
Mega-epiphyseal dwarfism,https://en.wikipedia.org/wiki/Mega-epiphyseal_dwarfism
Megaloblastic anemia,https://en.wikipedia.org/wiki/Megaloblastic_anemia,Yes
Meige syndrome,https://en.wikipedia.org/wiki/Meige_syndrome
MELAS,https://en.wikipedia.org/wiki/MELAS
Meleda disease,https://en.wikipedia.org/wiki/Meleda_disease,Yes
Melioidosis,https://en.wikipedia.org/wiki/Melioidosis,Yes
Melkersson–Rosenthal syndrome,https://en.wikipedia.org/wiki/Melkersson%E2%80%93Rosenthal_syndrome,Yes
Melnick–Needles syndrome,https://en.wikipedia.org/wiki/Melnick%E2%80%93Needles_syndrome,Yes
Menetrier's disease,https://en.wikipedia.org/wiki/Menetrier%27s_disease
Ménière's disease,https://en.wikipedia.org/wiki/M%C3%A9ni%C3%A8re%27s_disease,Yes
Meningioma,https://en.wikipedia.org/wiki/Meningioma
"Meningitis, meningococcal","https://en.wikipedia.org/wiki/Meningitis,_meningococcal"
Meningitis,https://en.wikipedia.org/wiki/Meningitis,Yes
Meningocele,https://en.wikipedia.org/wiki/Meningocele
Meningococcemia,https://en.wikipedia.org/wiki/Meningococcemia
Meningoencephalocele,https://en.wikipedia.org/wiki/Meningoencephalocele
Meningomyelocele,https://en.wikipedia.org/wiki/Meningomyelocele
Mental retardation,https://en.wikipedia.org/wiki/Intellectual_disability
"Mental retardation, X linked, Marfanoid habitus","https://en.wikipedia.org/wiki/Mental_retardation,_X_linked,_Marfanoid_habitus"
Mercury poisoning,https://en.wikipedia.org/wiki/Mercury_poisoning,Yes
Meretoja syndrome,https://en.wikipedia.org/wiki/Meretoja_syndrome
Mesenteric ischemia,https://en.wikipedia.org/wiki/Mesenteric_ischemia
Mesomelia,https://en.wikipedia.org/wiki/Mesomelia,Yes
Mesothelioma,https://en.wikipedia.org/wiki/Mesothelioma,Yes
Metabolic acidosis,https://en.wikipedia.org/wiki/Metabolic_acidosis
Metabolic disorder,https://en.wikipedia.org/wiki/Metabolic_disorder,Yes
Metabolic syndrome X,https://en.wikipedia.org/wiki/Metabolic_syndrome_X
Metachondromatosis,https://en.wikipedia.org/wiki/Metachondromatosis,Yes
Metageria,https://en.wikipedia.org/wiki/Metageria
